id_estudiante,edad,sexo,semestre,estrato,trabaja,horas_trabajo_semana,beca,acceso_internet,promedio_acumulado,asistencia,horas_estudio_semana,talleres_entregados,proyectos_entregados,horas_programacion,participacion_clase,horas_sueno,uso_redes_sociales,nivel_estres,uso_herramientas_IA,aprueba_asignatura
989,30,Masculino,5,3,No,0,No,Sí,3.28,73.1,15.7,76.3,77.9,9.4,6.9,4.5,3.0,4,6.2,Sí
990,30,Masculino,10,4,No,0,No,Sí,3.68,89.9,15.5,90.8,100.0,5.5,9.1,7.5,3.8,4,4.3,Sí
991,24,Masculino,6,4,Sí,37,No,Sí,4.23,85.4,22.0,85.4,93.7,14.7,8.5,6.5,5.0,6,2.9,Sí
992,24,Femenino,4,4,No,0,No,Sí,3.4,70.9,14.8,67.4,74.2,10.4,7.4,5.9,3.8,2,4.0,No
993,25,Masculino,2,3,No,0,Sí,No,4.01,47.9,20.0,42.2,72.3,13.5,7.6,8.9,3.2,1,8.0,Sí
994,35,Masculino,6,1,No,0,Sí,Sí,5.0,98.5,35.0,100.0,100.0,27.3,9.3,7.5,1.5,3,5.0,Sí
995,24,Femenino,8,3,Sí,34,Sí,Sí,3.5,98.0,9.9,100.0,93.8,7.3,9.8,7.1,8.0,5,7.9,Sí
996,18,Masculino,8,4,Sí,27,Sí,Sí,4.17,82.3,24.2,83.8,76.4,13.6,8.0,5.8,2.2,3,2.5,Sí
997,35,Masculino,7,3,No,0,Sí,Sí,4.38,54.6,35.0,41.8,41.4,27.7,3.7,5.6,5.1,1,7.2,Sí
998,26,Femenino,6,4,Sí,27,No,Sí,3.11,58.9,5.9,56.9,52.5,4.2,7.0,7.4,3.1,6,3.1,No
999,21,Femenino,2,3,No,0,No,Sí,3.58,90.7,20.2,90.2,91.0,7.5,8.1,4.4,5.6,3,7.5,Sí
1000,17,Masculino,7,3,Sí,24,No,Sí,3.8,74.7,7.0,81.4,84.8,4.4,9.2,7.5,1.6,1,7.3,Sí
1001,22,Masculino,5,2,Sí,17,Sí,Sí,4.15,98.3,10.2,84.3,87.1,7.5,9.0,7.5,2.2,6,3.0,Sí
1002,33,Femenino,6,4,Sí,22,No,Sí,3.77,99.4,3.5,90.6,66.0,2.2,10.0,8.5,2.8,7,5.8,Sí
1003,17,Femenino,10,3,Sí,16,No,Sí,2.51,60.7,3.6,75.1,67.6,3.1,8.2,8.0,1.9,5,5.4,No
1004,32,Masculino,8,2,No,0,No,No,3.41,63.1,12.0,56.7,63.9,4.3,6.9,8.2,2.3,3,6.9,No
1005,26,Femenino,8,2,No,0,No,Sí,3.25,68.1,18.7,53.3,69.8,13.7,6.2,6.1,5.7,2,2.7,No
1006,27,Masculino,3,4,Sí,31,No,Sí,3.07,66.1,12.2,60.5,56.5,9.7,5.6,5.0,4.0,6,4.2,No
1007,34,Masculino,7,3,No,0,No,Sí,3.95,65.7,19.1,59.3,55.3,13.8,4.0,7.0,6.2,2,5.1,Sí
1008,22,Masculino,1,2,Sí,32,No,Sí,3.29,66.7,5.6,71.9,71.0,3.0,6.3,7.3,3.1,7,8.0,No
1009,35,Femenino,1,6,No,0,Sí,Sí,3.14,55.7,6.2,60.8,78.1,3.3,3.9,8.0,2.8,3,5.1,No
1010,21,Masculino,7,4,Sí,31,No,Sí,4.55,77.1,29.3,69.4,69.9,19.1,7.7,8.6,1.6,7,3.1,Sí
1011,16,Femenino,10,5,No,0,No,Sí,2.66,49.4,6.8,46.4,23.9,3.7,4.5,5.4,5.1,3,5.6,No
1012,32,Masculino,9,3,No,0,Sí,Sí,3.95,85.2,10.1,89.5,100.0,8.4,8.7,7.8,2.8,6,3.0,Sí
1013,26,Masculino,7,3,No,0,No,Sí,3.41,86.9,8.1,91.4,98.4,3.0,7.4,4.1,3.3,3,1.6,Sí
1014,33,Masculino,10,5,No,0,No,Sí,3.74,64.2,12.0,55.9,43.0,8.2,5.9,7.1,2.3,6,4.7,No
1015,32,Femenino,5,3,No,0,No,Sí,3.75,98.6,13.7,91.2,86.1,5.2,10.0,7.6,10.0,5,5.6,Sí
1016,22,Masculino,8,4,No,0,Sí,Sí,2.56,59.7,11.2,76.6,68.7,7.0,6.4,5.0,3.2,4,5.4,No
1017,32,Masculino,2,2,No,0,No,Sí,3.46,80.4,9.0,78.4,76.3,6.6,5.9,7.5,2.1,3,5.1,Sí
1018,35,Femenino,9,3,No,0,No,Sí,3.54,84.6,12.0,96.6,100.0,4.8,9.4,5.5,1.7,6,8.6,Sí
1019,24,Masculino,6,2,No,0,No,Sí,3.02,48.5,14.0,50.3,31.6,10.1,3.6,6.3,3.9,4,8.1,No
1020,32,Femenino,9,2,Sí,22,Sí,Sí,4.19,96.8,8.6,100.0,96.6,3.3,7.9,7.8,2.1,5,3.4,Sí
1021,35,Masculino,2,1,No,0,No,Sí,3.25,40.0,13.4,45.0,46.1,9.0,3.7,6.4,2.4,4,6.9,No
1022,23,Femenino,3,1,Sí,11,No,Sí,3.53,83.5,5.1,84.8,84.1,3.1,10.0,6.4,1.4,4,9.5,Sí
1023,32,Masculino,8,6,No,0,No,Sí,3.37,75.7,10.8,77.0,69.0,5.2,7.2,7.2,3.1,2,8.5,Sí
1024,22,Femenino,1,2,No,0,Sí,Sí,3.53,66.6,11.8,56.7,68.6,4.3,6.8,7.8,3.1,8,7.0,No
1025,16,Masculino,10,4,No,0,No,Sí,3.0,48.9,13.7,47.6,46.0,10.2,5.7,6.8,7.6,5,4.7,No
1026,28,Masculino,7,4,Sí,34,No,Sí,3.84,73.7,5.2,69.6,66.7,2.8,6.3,8.7,2.3,3,2.4,Sí
1027,34,Masculino,7,3,Sí,16,Sí,Sí,2.96,56.9,9.3,54.3,57.7,3.3,6.1,6.4,1.0,5,3.1,No
1028,34,Masculino,1,2,No,0,No,Sí,4.7,77.0,12.8,74.1,71.3,9.7,6.7,8.3,2.7,3,6.1,Sí
1029,32,Masculino,9,4,No,0,No,Sí,3.2,81.9,9.1,83.2,77.6,4.0,8.9,7.4,5.8,2,5.6,Sí
1030,28,Femenino,8,3,Sí,31,No,Sí,3.08,53.8,12.2,58.9,49.6,9.0,5.9,7.6,4.1,10,5.1,No
1031,31,Masculino,4,4,Sí,22,No,No,3.89,91.1,14.9,90.0,100.0,9.5,9.5,5.4,5.2,3,6.8,Sí
1032,23,Femenino,10,4,No,0,Sí,Sí,4.19,97.9,8.9,100.0,100.0,3.7,10.0,8.3,3.8,6,7.3,Sí
1033,34,Femenino,5,6,No,0,No,Sí,3.69,75.9,16.3,72.6,68.8,5.6,10.0,6.9,2.4,6,7.3,Sí
1034,33,Femenino,2,3,Sí,28,No,Sí,4.17,64.2,14.4,64.9,77.7,9.4,6.7,9.6,1.7,3,6.5,Sí
1035,16,Masculino,9,3,Sí,42,No,Sí,3.62,67.8,12.7,88.0,93.2,4.0,7.4,7.1,1.8,8,6.0,Sí
1036,29,Masculino,6,4,Sí,13,No,Sí,4.48,92.5,25.7,82.9,83.3,8.7,9.7,6.8,2.2,2,3.9,Sí
1037,34,Femenino,3,1,No,0,Sí,No,4.16,84.6,22.5,81.2,70.9,16.2,7.3,6.2,4.1,2,5.2,Sí
1038,30,Femenino,7,5,Sí,36,No,Sí,3.61,48.4,24.4,33.9,25.6,15.2,3.9,6.8,2.9,7,5.7,No
1039,33,Masculino,9,2,Sí,44,No,Sí,4.09,76.7,14.7,78.6,88.2,7.3,6.4,8.5,1.2,3,4.9,Sí
1040,17,Masculino,3,3,Sí,37,No,Sí,3.95,90.0,6.5,90.1,97.7,4.0,8.1,7.7,3.5,8,1.8,Sí
1041,32,Masculino,2,4,Sí,15,No,Sí,4.05,95.7,6.1,96.7,83.0,4.0,9.0,7.2,5.5,1,5.6,Sí
1042,33,Femenino,7,3,No,0,No,Sí,3.81,68.7,16.5,61.4,57.3,10.6,6.6,7.8,1.4,4,4.9,Sí
1043,21,Masculino,7,3,Sí,32,Sí,No,3.53,66.2,23.8,60.1,66.9,16.3,6.4,6.3,4.0,5,4.7,Sí
1044,34,Masculino,4,3,Sí,42,Sí,Sí,4.01,70.9,18.9,71.3,82.4,16.3,7.8,6.2,1.0,4,6.1,Sí
1045,19,Femenino,9,4,No,0,Sí,Sí,4.36,88.6,25.9,77.4,82.6,13.8,10.0,6.0,1.9,2,6.1,Sí
1046,16,Masculino,8,3,Sí,33,No,Sí,3.07,62.1,4.5,69.1,64.6,2.2,7.6,8.0,1.6,7,7.4,No
1047,23,Masculino,1,5,Sí,14,Sí,Sí,3.03,64.9,4.7,53.8,56.1,1.5,6.8,8.1,4.2,7,6.2,No
1048,22,Femenino,1,2,No,0,Sí,Sí,3.21,77.8,2.9,76.6,74.5,1.1,6.8,5.8,6.9,2,4.2,No
1049,18,Femenino,5,4,No,0,No,Sí,3.15,67.5,12.9,64.0,67.8,4.7,8.0,6.0,5.1,3,7.6,No
1050,25,Masculino,6,4,No,0,Sí,Sí,3.82,85.4,6.8,81.4,96.2,3.4,7.9,6.6,5.0,4,8.0,Sí
1051,25,Masculino,3,2,No,0,No,Sí,2.9,55.5,11.8,42.6,34.8,7.8,6.1,5.6,1.9,3,5.0,No
1052,34,Masculino,9,3,No,0,No,Sí,3.49,84.3,7.6,84.0,86.8,2.5,8.8,7.1,4.0,3,7.5,Sí
1053,29,Masculino,10,2,Sí,37,Sí,Sí,3.69,83.2,14.4,73.6,72.6,10.6,7.1,8.5,3.4,8,5.3,Sí
1054,17,Femenino,6,4,No,0,No,Sí,2.8,43.7,12.9,44.9,42.2,7.0,3.7,7.2,1.7,6,7.3,No
1055,16,Masculino,4,3,No,0,Sí,Sí,3.36,67.5,15.9,61.4,60.0,13.9,7.4,8.0,5.1,8,7.6,No
1056,33,Masculino,7,3,No,0,No,Sí,3.05,73.8,8.6,73.4,86.5,5.5,7.2,5.2,3.7,4,3.7,No
1057,22,Masculino,8,2,No,0,No,Sí,4.06,85.7,21.5,71.2,77.0,16.4,10.0,6.2,2.7,2,7.8,Sí
1058,23,Masculino,9,2,Sí,44,Sí,Sí,2.34,56.1,11.6,63.4,58.7,9.4,5.1,4.5,4.5,3,5.1,No
1059,16,Masculino,6,1,No,0,Sí,Sí,3.31,82.5,7.7,91.3,97.8,6.5,7.0,6.7,3.2,3,5.8,Sí
1060,18,Femenino,6,3,No,0,No,Sí,3.8,79.8,8.7,75.4,69.8,5.3,8.1,9.4,5.5,6,7.2,Sí
1061,23,Masculino,8,3,No,0,Sí,Sí,3.72,68.2,18.6,90.7,72.8,10.0,6.4,8.9,7.7,1,4.5,Sí
1062,30,Femenino,5,4,Sí,42,Sí,Sí,3.76,66.2,12.3,72.3,49.3,7.8,4.6,7.3,2.6,5,7.0,Sí
1063,20,Femenino,3,4,Sí,34,No,Sí,2.75,40.8,7.6,38.8,43.8,4.1,5.1,6.9,2.6,5,5.3,No
1064,18,Masculino,3,3,Sí,40,No,Sí,3.51,61.9,11.5,58.0,55.1,5.1,7.4,7.4,2.4,6,4.1,No
1065,34,Masculino,6,5,No,0,No,Sí,3.31,79.8,8.4,73.6,83.6,4.1,9.0,5.4,3.0,2,6.3,Sí
1066,16,Masculino,2,4,Sí,11,No,Sí,3.64,84.8,11.0,80.1,83.9,4.8,8.9,7.1,5.9,9,7.5,Sí
1067,30,Masculino,6,5,Sí,42,No,Sí,3.11,59.6,33.8,58.7,61.3,15.6,5.8,4.2,1.8,5,5.2,No
1068,23,Masculino,6,3,No,0,Sí,Sí,3.35,58.8,21.5,58.5,53.9,7.6,6.1,3.7,1.5,1,3.0,No
1069,17,Masculino,8,2,Sí,41,No,Sí,4.13,87.5,15.8,76.3,81.5,8.8,8.6,6.4,3.4,7,4.4,Sí
1070,18,Masculino,7,1,No,0,No,Sí,3.44,70.7,5.0,81.6,97.1,2.2,6.3,9.6,2.9,1,3.6,Sí
1071,29,Femenino,8,4,Sí,26,No,Sí,3.6,74.7,1.4,81.0,60.8,0.8,9.3,8.8,3.3,6,9.6,No
1072,29,Masculino,9,2,No,0,No,Sí,3.98,78.1,9.7,92.9,91.4,7.6,9.3,8.2,1.1,4,3.3,Sí
1073,26,Femenino,6,3,No,0,Sí,Sí,3.34,93.4,10.6,96.3,100.0,6.0,10.0,6.8,6.5,4,0.5,Sí
1074,31,Masculino,3,3,No,0,Sí,Sí,4.05,69.1,15.7,77.5,66.0,13.7,6.4,8.7,3.3,3,4.2,Sí
1075,19,Femenino,10,3,No,0,No,Sí,2.95,70.5,3.2,60.5,61.8,1.3,7.7,6.2,10.0,1,5.4,No
1076,35,Masculino,3,3,Sí,39,No,No,2.84,58.7,6.4,63.5,56.7,5.2,5.6,5.4,3.7,4,5.1,No
1077,20,Masculino,1,2,Sí,21,No,Sí,4.37,90.1,23.3,75.8,73.1,10.5,8.7,6.1,2.5,6,5.4,Sí
1078,29,Femenino,5,3,Sí,44,Sí,Sí,3.59,93.3,7.2,85.5,67.8,6.2,9.3,4.9,3.4,7,2.4,Sí
1079,31,Masculino,4,3,No,0,No,Sí,3.51,50.7,7.6,70.8,80.6,3.3,5.6,9.5,6.3,2,5.1,No
1080,33,Masculino,9,6,No,0,No,Sí,5.0,86.5,35.0,83.7,85.2,26.2,8.2,7.5,2.1,4,3.0,Sí
1081,22,Femenino,9,4,No,0,No,Sí,3.03,49.5,22.2,49.3,34.9,7.5,4.8,5.8,4.0,4,6.8,No
1082,25,Masculino,5,5,No,0,No,Sí,3.7,86.4,17.2,92.0,96.2,11.7,10.0,6.7,3.7,7,2.7,Sí
1083,22,Masculino,10,4,Sí,29,No,Sí,3.65,90.2,16.8,89.9,92.0,7.3,7.0,6.7,4.0,7,4.8,Sí
1084,16,Femenino,4,3,No,0,Sí,No,4.04,95.6,5.6,87.4,80.5,3.9,10.0,8.5,1.9,1,3.4,Sí
1085,34,Femenino,7,2,No,0,No,Sí,3.4,47.9,12.7,40.0,59.6,8.7,4.6,9.5,4.1,3,6.9,No
1086,31,Femenino,6,4,Sí,47,No,Sí,3.7,74.1,10.4,80.5,85.7,8.8,6.9,8.1,4.0,3,4.1,Sí
1087,34,Masculino,4,3,No,0,Sí,Sí,4.16,97.6,18.8,100.0,100.0,12.7,9.4,7.7,6.6,3,2.9,Sí
1088,19,Femenino,10,3,Sí,12,Sí,Sí,3.36,98.2,2.5,100.0,98.4,1.4,9.8,7.2,7.3,1,7.1,Sí
1089,33,Masculino,2,3,No,0,No,Sí,3.97,82.9,12.9,87.6,71.4,5.4,9.4,6.9,3.6,3,1.0,Sí
1090,17,Femenino,1,3,No,0,No,Sí,4.17,98.2,19.9,98.7,75.5,13.8,10.0,6.9,3.4,2,6.4,Sí
1091,16,Femenino,4,3,Sí,26,No,Sí,4.06,84.0,10.4,84.1,74.0,3.8,7.8,6.9,1.9,6,5.7,Sí
1092,30,Femenino,4,3,Sí,23,Sí,Sí,3.75,84.1,10.7,84.9,98.4,8.5,9.2,6.6,2.7,8,10.0,Sí
1093,20,Femenino,1,2,Sí,44,No,Sí,2.94,63.5,10.9,60.6,55.5,4.9,6.2,6.3,2.4,5,6.3,No
1094,35,Masculino,6,4,No,0,No,Sí,3.03,62.3,7.5,59.5,69.9,4.6,6.9,5.5,4.9,1,6.0,No
1095,26,Femenino,4,2,No,0,No,Sí,3.69,90.9,19.3,94.9,83.3,12.7,9.4,6.5,3.5,5,3.3,Sí
1096,25,Femenino,1,2,Sí,11,No,Sí,4.67,91.3,28.3,100.0,93.4,14.6,7.9,5.2,1.8,2,4.6,Sí
1097,17,Masculino,1,3,No,0,No,Sí,2.72,53.1,3.2,39.7,34.6,2.2,6.0,6.1,2.0,7,5.5,No
1098,18,Femenino,1,4,No,0,No,Sí,3.3,77.3,16.2,96.4,98.6,7.3,5.8,6.7,10.0,6,7.8,Sí
1099,27,Masculino,8,3,Sí,27,No,Sí,3.77,84.2,10.6,89.7,76.2,3.4,8.3,7.1,2.4,5,3.5,Sí
1100,35,Femenino,10,2,Sí,16,No,Sí,2.91,51.7,4.9,55.2,47.3,4.3,4.0,7.1,4.2,3,1.3,No
1101,20,Femenino,8,3,No,0,No,Sí,3.26,71.2,4.9,63.1,60.8,2.4,4.8,7.4,3.0,2,5.1,No
1102,20,Femenino,2,3,No,0,No,Sí,3.55,73.7,11.5,68.0,54.6,8.4,7.7,7.3,2.7,6,1.8,Sí
1103,21,Masculino,7,5,Sí,16,No,Sí,3.86,60.4,10.1,65.3,47.7,6.1,7.0,9.0,5.4,2,6.6,No
1104,24,Masculino,8,5,Sí,24,No,Sí,3.56,74.5,4.7,76.5,76.8,3.3,7.4,8.8,2.4,3,8.0,Sí
1105,17,Masculino,8,3,Sí,28,No,Sí,3.94,88.2,8.5,77.8,64.5,3.1,10.0,6.3,2.6,5,7.1,Sí
1106,27,Femenino,10,3,No,0,No,Sí,3.61,68.7,16.1,61.8,73.9,9.8,6.9,7.9,6.0,2,4.0,Sí
1107,18,Masculino,7,4,Sí,11,No,Sí,3.42,78.2,5.8,72.2,84.7,3.1,8.0,6.6,2.5,5,8.2,Sí
1108,35,Masculino,5,1,Sí,22,No,Sí,4.24,99.7,11.4,93.1,87.2,6.5,9.0,4.8,1.5,5,3.5,Sí
1109,27,Femenino,1,3,No,0,No,Sí,4.23,87.4,16.6,89.6,95.6,14.6,9.4,7.6,1.7,7,3.0,Sí
1110,32,Masculino,9,3,No,0,No,Sí,3.73,92.2,9.3,84.0,84.7,3.5,9.9,6.2,3.9,4,7.9,Sí
1111,25,Femenino,7,5,Sí,15,Sí,Sí,3.45,79.9,5.1,86.2,96.8,3.8,7.5,6.0,2.1,6,4.3,Sí
1112,29,Femenino,2,1,Sí,37,No,Sí,3.86,85.8,13.6,73.9,69.3,6.8,7.0,6.1,5.3,4,5.3,Sí
1113,32,Femenino,6,3,No,0,Sí,Sí,3.3,86.7,5.6,94.5,99.6,2.7,6.9,5.9,3.0,2,7.0,Sí
1114,33,Masculino,2,4,Sí,19,Sí,Sí,4.3,90.8,13.7,100.0,100.0,6.3,10.0,9.0,4.4,4,2.8,Sí
1115,34,Masculino,1,3,Sí,27,No,Sí,3.3,76.4,11.9,82.7,85.3,6.0,6.2,5.4,3.6,7,3.9,No
1116,32,Masculino,7,2,No,0,Sí,Sí,2.73,54.4,19.7,50.1,43.9,10.2,7.3,6.6,5.1,6,3.8,No
1117,29,Masculino,2,6,Sí,18,No,Sí,3.19,95.7,9.7,91.7,100.0,4.5,8.6,4.8,7.7,9,4.5,Sí
1118,24,Masculino,2,3,No,0,Sí,Sí,3.7,72.8,27.1,63.8,59.7,19.0,6.9,5.9,4.0,4,3.6,Sí
1119,23,Masculino,5,3,No,0,Sí,Sí,3.92,96.1,16.7,100.0,95.9,5.5,10.0,5.2,3.9,2,5.7,Sí
1120,17,Femenino,5,2,Sí,16,No,Sí,4.15,81.5,22.0,82.8,75.6,11.0,7.6,7.4,5.2,7,5.7,Sí
1121,28,Femenino,7,3,Sí,12,No,Sí,3.41,94.8,10.5,80.4,73.8,4.9,8.3,5.0,2.3,4,5.0,Sí
1122,22,Masculino,1,3,No,0,No,Sí,4.01,89.6,8.6,78.0,75.6,6.4,8.6,8.5,3.9,2,5.5,Sí
1123,24,Femenino,8,1,No,0,No,Sí,3.09,70.0,5.4,55.9,60.4,2.1,5.2,5.2,1.9,1,3.7,No
1124,26,Femenino,3,2,No,0,Sí,Sí,3.64,81.1,7.9,87.2,95.1,6.8,7.8,5.6,2.1,6,5.0,Sí
1125,29,Femenino,4,4,No,0,No,Sí,3.57,76.9,10.6,68.9,70.2,4.3,7.8,7.6,2.4,4,1.6,No
1126,19,Femenino,9,2,Sí,31,No,Sí,3.61,56.4,18.3,63.0,77.2,9.6,6.8,9.1,5.7,7,7.0,Sí
1127,28,Masculino,4,2,No,0,No,Sí,3.91,85.9,11.2,81.4,82.6,4.7,9.2,6.3,2.8,2,3.9,Sí
1128,17,Masculino,10,3,Sí,15,No,Sí,3.36,55.1,6.1,61.5,43.5,2.9,5.7,7.5,2.0,4,4.0,No
1129,20,Masculino,5,4,No,0,No,Sí,3.23,90.7,4.5,88.6,77.1,3.4,10.0,5.5,4.4,1,3.1,Sí
1130,26,Masculino,7,1,Sí,35,No,Sí,3.62,95.9,6.7,100.0,100.0,3.9,10.0,6.2,1.3,6,5.3,Sí
1131,21,Femenino,4,3,Sí,20,No,Sí,3.91,78.8,6.2,72.4,69.2,2.5,9.6,6.7,1.2,4,3.9,Sí
1132,33,Femenino,1,2,No,0,No,Sí,3.87,84.8,21.3,79.0,75.0,7.0,9.6,5.8,2.6,5,6.3,Sí
1133,25,Masculino,9,1,No,0,No,Sí,4.06,88.1,8.9,84.4,74.8,3.9,10.0,8.2,2.6,7,2.9,Sí
1134,19,Masculino,4,1,Sí,33,Sí,Sí,3.5,62.4,4.4,69.1,65.1,3.8,7.6,7.8,5.1,8,5.3,No
1135,24,Femenino,9,4,Sí,37,No,Sí,3.17,59.2,14.0,50.5,46.6,11.3,6.9,6.2,5.5,4,5.9,No
1136,21,Masculino,6,2,No,0,No,Sí,3.85,97.5,11.1,92.9,97.8,6.3,10.0,3.9,2.9,1,6.6,Sí
1137,17,Masculino,1,1,No,0,No,Sí,4.03,90.7,12.9,88.7,86.2,7.6,10.0,5.9,2.7,4,6.3,Sí
1138,32,Femenino,3,3,Sí,22,No,Sí,3.51,71.5,11.3,74.7,87.5,9.5,6.5,8.3,2.0,3,3.2,Sí
1139,20,Masculino,2,4,Sí,44,Sí,Sí,2.96,45.1,7.9,41.9,35.3,5.2,3.6,6.7,2.8,5,5.1,No
1140,21,Masculino,9,2,Sí,25,No,Sí,3.47,42.0,7.2,46.7,48.7,5.9,2.3,8.0,0.8,5,4.8,No
1141,27,Masculino,1,3,No,0,No,Sí,3.42,81.1,2.8,75.1,58.6,1.7,8.7,8.8,2.4,1,2.9,Sí
1142,25,Femenino,9,1,No,0,Sí,Sí,3.83,88.1,10.2,96.1,100.0,4.3,10.0,7.5,2.9,4,4.9,Sí
1143,21,Masculino,9,3,No,0,No,Sí,3.97,70.1,17.6,76.2,62.0,12.9,5.8,8.2,2.0,5,2.2,Sí
1144,23,Masculino,8,3,No,0,No,No,3.82,88.7,18.1,84.1,89.8,11.2,8.0,6.1,2.2,8,5.5,Sí
1145,17,Masculino,8,3,Sí,44,No,Sí,3.91,96.1,7.4,100.0,81.6,5.2,10.0,8.2,2.6,6,7.4,Sí
1146,27,Masculino,1,3,No,0,No,Sí,3.81,84.6,24.7,75.8,65.5,9.7,9.3,6.5,3.0,5,7.0,Sí
1147,28,Masculino,8,3,No,0,No,No,3.15,81.4,4.3,82.7,91.0,3.0,8.9,5.9,4.6,8,5.8,No
1148,22,Femenino,10,2,Sí,48,Sí,Sí,3.96,93.5,11.1,87.1,100.0,5.9,9.8,9.3,3.7,6,5.5,Sí
1149,25,Masculino,3,3,Sí,47,No,Sí,3.1,77.9,6.7,80.4,53.3,3.4,7.5,6.8,4.7,6,4.8,No
1150,28,Femenino,7,2,No,0,No,Sí,3.07,80.7,11.1,79.4,68.5,7.8,6.2,5.9,4.0,3,9.3,Sí
1151,32,Masculino,1,4,No,0,Sí,Sí,3.87,89.9,22.1,83.8,100.0,14.5,9.7,7.3,3.2,6,4.6,Sí
1152,29,Masculino,1,6,Sí,24,No,Sí,3.35,81.8,5.5,69.2,70.6,3.8,10.0,5.5,9.2,4,2.4,No
1153,17,Masculino,10,6,No,0,No,Sí,3.51,89.5,9.6,87.7,77.4,8.4,9.3,5.3,2.1,7,6.5,Sí
1154,26,Masculino,5,5,No,0,No,Sí,3.7,77.7,9.0,87.3,100.0,6.5,6.4,6.5,1.9,5,5.9,Sí
1155,16,Masculino,5,3,Sí,42,No,Sí,3.01,72.1,10.2,74.4,80.3,7.0,7.0,5.1,2.8,4,2.8,Sí
1156,34,Masculino,8,4,Sí,28,No,Sí,2.19,40.0,7.2,27.5,28.6,4.8,5.1,6.2,2.9,5,4.2,No
1157,19,Masculino,7,2,Sí,32,No,Sí,3.66,98.5,15.0,96.7,77.5,8.1,10.0,5.2,3.2,5,5.3,Sí
1158,34,Femenino,8,3,No,0,No,Sí,3.42,86.3,8.1,95.8,100.0,6.5,10.0,8.0,1.9,4,3.9,Sí
1159,26,Masculino,6,3,Sí,10,Sí,Sí,3.15,68.6,7.7,66.1,68.8,4.0,8.1,8.8,8.0,5,6.8,No
1160,23,Femenino,6,3,Sí,38,No,Sí,4.08,81.3,22.3,73.5,70.4,16.0,5.7,5.1,2.5,6,3.4,Sí
1161,26,Femenino,2,4,No,0,No,Sí,3.65,55.8,11.0,69.8,84.4,5.2,5.9,9.4,1.9,3,4.5,No
1162,19,Masculino,6,2,No,0,No,Sí,4.23,93.4,7.6,84.7,75.6,3.0,7.6,7.7,3.4,4,4.2,Sí
1163,32,Masculino,5,3,Sí,34,No,No,3.49,63.7,15.9,61.9,50.9,6.0,7.1,7.1,5.2,6,5.9,No
1164,22,Masculino,3,5,Sí,32,No,Sí,3.19,71.6,10.0,66.7,56.9,6.8,8.0,5.0,6.7,6,6.3,No
1165,23,Masculino,6,1,No,0,No,Sí,3.23,73.3,9.0,78.5,74.7,4.4,6.3,4.8,0.9,3,5.9,Sí
1166,18,Masculino,8,3,No,0,Sí,Sí,3.14,67.3,13.3,71.2,71.4,6.2,6.4,6.8,4.4,2,1.3,No
1167,17,Femenino,9,5,No,0,No,Sí,3.53,61.8,31.4,54.6,61.0,20.6,5.4,6.6,7.2,5,5.3,No
1168,30,Masculino,1,3,Sí,20,Sí,Sí,3.8,82.0,9.1,76.4,63.9,2.9,9.2,6.4,2.2,6,6.0,Sí
1169,20,Masculino,3,3,No,0,No,Sí,4.08,93.6,13.7,94.7,97.7,6.1,9.3,6.9,2.7,3,6.2,Sí
1170,16,Femenino,3,2,No,0,No,Sí,3.02,69.5,10.8,71.2,65.2,5.5,6.2,5.9,1.9,4,4.6,No
1171,19,Masculino,8,3,No,0,No,Sí,3.3,66.4,4.8,64.6,63.5,3.5,7.6,6.5,2.3,5,5.0,No
1172,30,Femenino,1,4,No,0,Sí,Sí,2.84,73.8,6.4,71.4,83.5,4.0,8.1,6.8,1.8,9,3.9,No
1173,35,Masculino,5,3,Sí,10,No,Sí,4.19,77.9,13.9,68.1,73.0,11.3,8.8,9.9,4.8,5,7.6,Sí
1174,34,Masculino,3,3,Sí,41,Sí,Sí,3.24,87.6,10.4,100.0,100.0,5.2,6.9,4.1,2.8,5,2.3,Sí
1175,18,Masculino,2,2,No,0,Sí,Sí,3.54,59.6,8.6,64.7,58.5,4.1,5.3,7.3,0.7,4,5.9,No
1176,35,Masculino,8,1,No,0,No,Sí,3.55,79.3,14.6,79.4,98.6,4.7,8.7,6.9,2.2,8,3.0,Sí
1177,26,Femenino,3,6,No,0,No,Sí,3.98,80.3,12.8,88.1,94.8,11.1,6.0,6.8,2.1,4,4.0,Sí
1178,32,Masculino,7,3,Sí,32,Sí,Sí,3.22,92.5,3.9,90.8,86.6,2.3,7.3,7.2,4.6,4,4.9,Sí
1179,28,Femenino,1,3,No,0,Sí,Sí,4.12,95.4,6.3,88.9,100.0,3.8,8.7,9.2,2.9,6,1.0,Sí
1180,26,Masculino,6,1,No,0,No,Sí,3.44,67.0,11.0,69.7,75.4,9.4,7.6,7.2,2.9,3,2.2,Sí
1181,17,Masculino,3,4,Sí,42,No,Sí,3.42,96.0,5.7,97.1,84.5,2.7,9.6,5.0,4.1,6,1.8,Sí
1182,24,Masculino,8,5,Sí,16,Sí,Sí,4.12,91.9,20.9,100.0,100.0,10.5,9.8,7.2,5.1,3,5.9,Sí
1183,17,Masculino,6,3,No,0,No,Sí,3.22,87.1,1.0,81.2,71.5,0.7,7.5,6.6,3.4,2,7.0,Sí
1184,24,Femenino,2,2,No,0,No,Sí,3.58,76.3,11.0,68.6,48.2,8.5,6.4,6.1,2.2,2,1.8,No
